term,DNP_mean,DP_mean,DNP_vs_DP,ttest_statistics,ttest_pvalues,ttest_fdr,ranksums_statistics,ranksums_pvalues,ranksums_fdr,DNP_percentage,DP_percentage
GO_POSITIVE_REGULATION_OF_STEROL_TRANSPORT,0.08936598678627881,0.05436673743463501,0.03499924935164381,3.278595258433681,0.0010998900109989002,0.0026990721980433537,3.003570413413306,0.002668317954040511,0.005753078594549772,1.0,1.0
GO_REGULATION_OF_INTRACELLULAR_TRANSPORT,-0.04750988060193501,-0.08044310208927768,0.03293322148734267,3.123792615184204,0.0022997700229977,0.004837298225064711,2.4301615163071295,0.015092095568655345,0.024475441943949756,1.0,1.0
GO_CDC42_PROTEIN_SIGNAL_TRANSDUCTION,0.32838097720002574,0.2601133698435085,0.06826760735651721,4.383484162943819,0.00019998000199980003,0.0008915443117042878,3.904641537437298,9.436515194120515e-05,0.0007308823803766796,1.0,1.0
GO_REGULATION_OF_CDC42_PROTEIN_SIGNAL_TRANSDUCTION,0.32838097720002574,0.2601133698435085,0.06826760735651721,4.383484162943819,0.00019998000199980003,0.0008915443117042878,3.904641537437298,9.436515194120515e-05,0.0007308823803766796,1.0,1.0
GO_MULTICELLULAR_ORGANISM_REPRODUCTION,-0.05300483832829325,-0.09873458793762271,0.04572974960932946,3.8256107242834676,0.00039996000399960006,0.0013480579652878086,3.754463016766633,0.00017371349045875123,0.0008957852342089522,1.0,1.0
GO_REGULATION_OF_CELLULAR_COMPONENT_SIZE,0.10445829984790032,0.045955891706001305,0.05850240814189902,3.5157184976864775,0.0005999400059994001,0.001752827328233234,3.099138562931002,0.0019408422655835009,0.004496485497283514,1.0,1.0
GO_CHEMOKINE_PRODUCTION,-0.02564652914131559,-0.01498310994105754,-0.010663419200258048,-1.1068746802584304,0.2716728327167283,0.3210157336959018,-1.3789118716124724,0.16792192743602374,0.2049123629235666,1.0,1.0
GO_INTERLEUKIN_1_BETA_PRODUCTION,0.2938117306883164,0.3406024155043704,-0.04679068481605403,-2.158158358037906,0.036396360363963605,0.05188220031500035,-1.679268912953803,0.09309964671806657,0.11878962905075997,1.0,1.0
GO_INTERLEUKIN_1_PRODUCTION,0.14692878942923873,0.22498355174902132,-0.07805476231978259,-3.0797316990342902,0.0025997400259974,0.0053280386247089575,-2.593992629766037,0.009486852057163342,0.016535494473466944,1.0,1.0
GO_INTERLEUKIN_8_PRODUCTION,-0.10594466911353641,-0.09501178716555252,-0.010932881947983891,-1.2109822952805753,0.22867713228677133,0.27783899134516515,-1.269691129306534,0.20419467384223178,0.24359684438108462,1.0,1.0
GO_POSITIVE_REGULATION_OF_CHEMOKINE_PRODUCTION,-0.20080278077026054,-0.1499285702116885,-0.050874210558572025,-3.1045770319665187,0.0024997500249975004,0.0051800375518003755,-3.044528191778033,0.00233045587402094,0.005184453524909408,1.0,1.0
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_1_PRODUCTION,0.06639230110269759,0.17257057064988804,-0.10617826954719045,-3.1317189928907574,0.0021997800219978004,0.004670880160560794,-2.7032133720719753,0.006867264731387631,0.012701602040368196,1.0,1.0
GO_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION,-0.10594466911353641,-0.09501178716555252,-0.010932881947983891,-1.2109822952805753,0.22867713228677133,0.27783899134516515,-1.269691129306534,0.20419467384223178,0.24359684438108462,1.0,1.0
GO_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,0.19771473219028624,0.13961659206407792,0.058098140126208314,4.411049801686146,9.999000099990002e-05,0.0007935376675098448,3.959251908590267,7.518490091654021e-05,0.0007308823803766796,1.0,1.0
GO_RESPONSE_TO_INSULIN,-0.10726019378839904,-0.13798735661804,0.03072716282964097,2.1670034706986354,0.031296870312968704,0.04577934363426402,2.361898552365918,0.018181616824233304,0.028257262814329262,1.0,1.0
GO_CELLULAR_RESPONSE_TO_INSULIN_STIMULUS,-0.06226419125987194,-0.09659389456856521,0.03432970330869327,2.237830550532928,0.027197280271972803,0.04083642437895248,2.2117200316952528,0.02698601551993228,0.039890820828010855,1.0,1.0
GO_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS,0.03528124950889055,0.007063627438191001,0.028217622070699548,2.4984672786941737,0.015298470152984701,0.02470272453274153,2.361898552365918,0.018181616824233304,0.028257262814329262,1.0,1.0
GO_REGULATION_OF_PROTEIN_LOCALIZATION,0.15032421701237933,0.14611973567401934,0.004204481338359989,0.7137326621610678,0.47385261473852613,0.5188268844348441,0.5734088971061766,0.5663678675980495,0.6099765580772063,1.0,1.0
GO_COLLAGEN_METABOLIC_PROCESS,0.06452454214023641,0.022852761944942925,0.04167178019529348,4.038866508378506,0.00019998000199980003,0.0008915443117042878,3.6588948672489363,0.0002533052205536267,0.0010943959142838157,1.0,1.0
GO_REGULATION_OF_ACTIN_FILAMENT_BASED_PROCESS,0.14134357180726703,0.09378278147583788,0.047560790331429154,3.761536820012314,0.00039996000399960006,0.0013480579652878086,3.2356644908134253,0.001213599384760069,0.003180369347884115,1.0,1.0
GO_CELLULAR_COMPONENT_MORPHOGENESIS,0.007481970231857122,-0.03057565210682946,0.038057622338686585,2.572620130605039,0.012798720127987202,0.021312154498835834,2.7987815215896714,0.005129583212816874,0.00989655795714152,1.0,1.0
GO_CELL_PART_MORPHOGENESIS,0.007481970231857122,-0.03057565210682946,0.038057622338686585,2.572620130605039,0.012798720127987202,0.021312154498835834,2.7987815215896714,0.005129583212816874,0.00989655795714152,1.0,1.0
GO_MUSCLE_CELL_PROLIFERATION,0.06870203528011719,0.008226614961591744,0.060475420318525444,4.155782722153402,9.999000099990002e-05,0.0007935376675098448,4.013862279743236,5.9733207109826324e-05,0.0007308823803766796,1.0,1.0
GO_REGULATION_OF_ORGANELLE_ORGANIZATION,0.039594778019370024,0.023623619770863594,0.01597115824850643,1.743710616294647,0.07899210078992101,0.10688290300353279,1.8977103975656797,0.05773424213105188,0.07849892702873276,1.0,1.0
GO_REGULATION_OF_INTRACELLULAR_PROTEIN_TRANSPORT,-0.04750988060193501,-0.08044310208927768,0.03293322148734267,3.123792615184204,0.0022997700229977,0.004837298225064711,2.4301615163071295,0.015092095568655345,0.024475441943949756,1.0,1.0
GO_CHOLESTEROL_EFFLUX,0.18670864250743335,0.13512750364141596,0.051581138866017395,3.894563112972719,0.00039996000399960006,0.0013480579652878086,3.6452422744606943,0.00026714001520618903,0.001132309382635324,1.0,1.0
GO_PROTEIN_LOCALIZATION_TO_ORGANELLE,0.19784134334554282,0.17760724484721788,0.020234098498324943,1.7505097216318284,0.0822917708229177,0.11081166251605885,2.266330402848222,0.023431161290408283,0.03538389943855178,1.0,1.0
GO_CARBOHYDRATE_HOMEOSTASIS,-0.004304537658361666,-0.06136633072657804,0.05706179306821637,3.768844307508226,0.0006999300069993001,0.001982839690714473,3.672547460037179,0.0002401445333359206,0.001057959577964154,1.0,1.0
GO_NEGATIVE_REGULATION_OF_KINASE_ACTIVITY,0.007877534201526811,-0.02141045215666576,0.02928798635819257,2.8595654354792277,0.007399260073992601,0.013142495274282094,2.634950408130764,0.008414957668842036,0.014994168202920762,1.0,1.0
GO_PHOSPHOLIPID_EFFLUX,0.3160361336039439,0.25341356534352383,0.06262256826042006,4.221821041279077,0.00019998000199980003,0.0008915443117042878,3.945599315802025,7.960062939697998e-05,0.0007308823803766796,1.0,1.0
GO_RESPONSE_TO_LIPID,-0.04194201313211615,-0.07769179396377293,0.03574978083165678,3.9705312660615255,0.00019998000199980003,0.0008915443117042878,3.904641537437298,9.436515194120515e-05,0.0007308823803766796,1.0,1.0
GO_RESPONSE_TO_CYTOKINE,0.027040350676721007,0.034885098072275515,-0.007844747395554508,-1.2135417061143787,0.22027797220277973,0.26997924522991296,-1.3516066860359877,0.17650117031431412,0.21398137549481852,1.0,1.0
GO_REGULATION_OF_TISSUE_REMODELING,-0.0027269926435311734,-0.042974886525279574,0.0402478938817484,3.640671794470481,0.0004999500049995,0.001562692892721901,2.457466701883614,0.01399207812964935,0.023161442939463938,1.0,1.0
GO_POSITIVE_REGULATION_OF_TISSUE_REMODELING,0.07327609727096242,0.013381056792353466,0.059895040478608955,4.140307726373765,9.999000099990002e-05,0.0007935376675098448,3.372190418695848,0.0007457287060722892,0.0022017689237332234,1.0,1.0
GO_HOMOTYPIC_CELL_CELL_ADHESION,0.16164933314712987,0.15099342524343237,0.010655907903697498,0.7876419564185076,0.42725727427257276,0.4747774477765729,1.8704052119891952,0.061427568753867894,0.08202559598517682,1.0,1.0
GO_HETEROTYPIC_CELL_CELL_ADHESION,0.1809060070855965,0.1966079314500161,-0.015701924364419584,-1.0813937477996394,0.2512748725127487,0.2997618148632898,-1.856752619200953,0.06334635748334658,0.08418595489770168,1.0,1.0
GO_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION,0.1809060070855965,0.1966079314500161,-0.015701924364419584,-1.0813937477996394,0.2512748725127487,0.2997618148632898,-1.856752619200953,0.06334635748334658,0.08418595489770168,1.0,1.0
GO_POSITIVE_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION,0.20519428676781365,0.23497140945690742,-0.02977712268909377,-1.278389164081346,0.20227977202279773,0.2503883461211401,-2.25267781005998,0.024279471054992063,0.03651710767545177,1.0,1.0
GO_ION_TRANSMEMBRANE_TRANSPORT,0.026326979134030266,-0.01582580450656306,0.04215278364059333,3.695337086430294,0.0005999400059994001,0.001752827328233234,3.5223689393665136,0.0004277084627895604,0.0015003315669640065,1.0,1.0
GO_REGULATION_OF_CELLULAR_AMIDE_METABOLIC_PROCESS,0.052453796235587775,-0.01521294352183194,0.06766673975741971,3.808840020231131,0.00029997000299970003,0.0011417225624376338,3.6315896816724518,0.00028168073544581707,0.0011849651991122905,1.0,1.0
GO_RESPONSE_TO_MONOSACCHARIDE,-0.0017481249737819073,-0.03593519274021963,0.03418706776643773,2.7894368204324125,0.007599240075992401,0.013328447719491373,2.9762652278368216,0.002917823937737403,0.006137302605879988,1.0,1.0
GO_CELL_JUNCTION_ASSEMBLY,0.09121111022517218,0.025944000737015863,0.06526710948815632,4.399012884089792,9.999000099990002e-05,0.0007935376675098448,3.809073387919602,0.0001394885553059558,0.0007963657825885946,1.0,1.0
GO_CELL_JUNCTION_ORGANIZATION,0.13586744061207648,0.07911025382498134,0.05675718678709514,4.438772207615451,0.00019998000199980003,0.0008915443117042878,3.7817682023431174,0.00015571832906885442,0.0008219283501323023,1.0,1.0
GO_RESPONSE_TO_INTERFERON_GAMMA,-0.03459989611486335,-0.05076772629110919,0.01616783017624584,2.203678450937048,0.0306969303069693,0.04519719080723506,2.225372624483495,0.02605623372295971,0.03877250736169138,1.0,1.0
GO_PROTEIN_CONTAINING_COMPLEX_REMODELING,0.2015957900630689,0.1587722825020715,0.0428235075609974,3.7993491630393454,0.0004999500049995,0.001562692892721901,3.3312326403311214,0.0008646231105051217,0.002455617412830536,1.0,1.0
GO_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_REMODELING,0.23257536398772183,0.16481596723241673,0.0677593967553051,4.582465889797766,9.999000099990002e-05,0.0007935376675098448,4.191345985990386,2.7730440217018983e-05,0.0007308823803766796,1.0,1.0
GO_CHYLOMICRON_REMODELING,0.2734951557540843,0.2040927013709026,0.06940245438318168,4.6740520462229105,9.999000099990002e-05,0.0007935376675098448,4.150388207625659,3.319118497858369e-05,0.0007308823803766796,1.0,1.0
GO_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING,0.25587899997297214,0.18372665493783547,0.07215234503513668,4.5117744777415325,9.999000099990002e-05,0.0007935376675098448,4.177693393202144,2.9448024954525947e-05,0.0007308823803766796,1.0,1.0
GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING,0.12625166002808716,0.09028360337865493,0.03596805664943223,2.0816270142787543,0.0413958604139586,0.058784223100532586,1.952320768718649,0.0509001331898869,0.07049164485084584,1.0,1.0
GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING,0.23750600857470847,0.18963545799280485,0.04787055058190362,3.8734678098368343,0.00029997000299970003,0.0011417225624376338,3.6998526456136633,0.00021572468755925132,0.0010228640905881451,1.0,1.0
GO_CHYLOMICRON_ASSEMBLY,0.2734951557540843,0.2040927013709026,0.06940245438318168,4.6740520462229105,9.999000099990002e-05,0.0007935376675098448,4.150388207625659,3.319118497858369e-05,0.0007308823803766796,1.0,1.0
GO_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY,0.17196216450184484,0.11615795548923462,0.055804209012610226,3.064275975243203,0.0036996300369963003,0.007250238198596952,2.7987815215896714,0.005129583212816874,0.00989655795714152,1.0,1.0
GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY,0.1787918818291664,0.1381367351699413,0.040655146659225094,3.0632352633611513,0.0031996800319968005,0.006337065408503397,2.9762652278368216,0.002917823937737403,0.006137302605879988,1.0,1.0
GO_PLASMA_LIPOPROTEIN_PARTICLE_CLEARANCE,0.16112593285234736,0.10763494122755098,0.05349099162479638,3.7207004589702293,0.0005999400059994001,0.001752827328233234,3.467758568213544,0.0005248185710301871,0.0017071859912290098,1.0,1.0
GO_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE,0.07481470335315,0.0051502355821670285,0.06966446777098298,4.20990535515874,0.00039996000399960006,0.0013480579652878086,3.6179370888842097,0.00029696055311371935,0.0012261950514179038,1.0,1.0
GO_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE,0.23112028040989271,0.16522981351109206,0.06589046689880065,4.250265102795865,0.00029997000299970003,0.0011417225624376338,3.91829413022554,8.917784783191842e-05,0.0007308823803766796,1.0,1.0
GO_STEROID_ESTERIFICATION,0.20484259973571856,0.1699372165754359,0.03490538316028266,3.042044022828309,0.0036996300369963003,0.007250238198596952,2.7032133720719753,0.006867264731387631,0.012701602040368196,1.0,1.0
GO_SUBSTRATE_ADHESION_DEPENDENT_CELL_SPREADING,0.18129896528692915,0.1883585348082502,-0.007059569521321057,-0.5726336001268726,0.533946605339466,0.5772814022945532,-0.2457466701883614,0.8058783421708386,0.8250483667787452,1.0,1.0
GO_VERY_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE,0.2131227381853689,0.1415774634428442,0.0715452747425247,4.050128626397006,0.00039996000399960006,0.0013480579652878086,3.413148197060575,0.0006421701082942143,0.001958006406488354,1.0,1.0
GO_PROTEIN_LOCALIZATION_TO_NUCLEUS,0.10017383286194738,0.04718147744193827,0.05299235542000911,4.507327093229202,9.999000099990002e-05,0.0007935376675098448,4.013862279743236,5.9733207109826324e-05,0.0007308823803766796,1.0,1.0
GO_RESPONSE_TO_TUMOR_NECROSIS_FACTOR,-0.035978745594205996,-0.013108994694488039,-0.022869750899717958,-1.7180851232284247,0.08959104089591041,0.12035099011107293,-1.4881326139184108,0.13671592400063082,0.17036204783597536,1.0,1.0
GO_CELLULAR_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES,-0.08898285664560583,-0.12922147129178194,0.040238614646176105,2.1695791734287164,0.035096490350964904,0.05047939936083513,1.8704052119891952,0.061427568753867894,0.08202559598517682,1.0,1.0
GO_CELLULAR_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,0.15687531317991144,0.13390711987835366,0.022968193301557777,2.24339599209561,0.029697030296970302,0.043840338921253,2.716865964860218,0.006590329087437953,0.012352727384996766,1.0,1.0
GO_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,0.10304125204870183,0.06792323424137918,0.035118017807322655,2.9932242596877954,0.0045995400459954,0.008606831624529855,2.812434114377914,0.004916809519383091,0.009601936914816192,1.0,1.0
GO_POSITIVE_REGULATION_OF_TRANSMEMBRANE_TRANSPORT,0.10304125204870183,0.06792323424137918,0.035118017807322655,2.9932242596877954,0.0045995400459954,0.008606831624529855,2.812434114377914,0.004916809519383091,0.009601936914816192,1.0,1.0
GO_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION,0.32838097720002574,0.2601133698435085,0.06826760735651721,4.383484162943819,0.00019998000199980003,0.0008915443117042878,3.904641537437298,9.436515194120515e-05,0.0007308823803766796,1.0,1.0
GO_REGULATION_OF_TUBE_SIZE,0.17469327323480874,0.16486760298576122,0.009825670249047513,0.863854368740183,0.38616138386161386,0.4342860186343175,1.9659733615068913,0.04930168779278289,0.06836256337066178,1.0,1.0
GO_TUBE_MORPHOGENESIS,0.014388313135559692,-0.01762048946117976,0.03200880259673945,3.889680468385393,0.0004999500049995,0.001562692892721901,3.56332671773124,0.00036618445082475576,0.0013937428587513664,1.0,1.0
GO_MULTICELLULAR_ORGANISM_GROWTH,-0.31208112412304667,-0.3145051924980699,0.002424068375023236,0.133623258016193,0.8912108789121088,0.8968210193369153,0.8464607528710226,0.3972957593153822,0.4459116897431421,1.0,1.0
GO_ORGAN_GROWTH,-0.027854267671845852,-0.06814618063369789,0.040291912961852035,3.4602652871109574,0.0013998600139986002,0.0032702366506564373,3.4268007898488175,0.0006107369391143461,0.001914326708316396,1.0,1.0
GO_TUBE_DEVELOPMENT,0.029521037703026463,-0.008035110788095042,0.0375561484911215,4.218959896652324,0.00029997000299970003,0.0011417225624376338,3.754463016766633,0.00017371349045875123,0.0008957852342089522,1.0,1.0
GO_STEROL_IMPORT,0.3485472461647102,0.2842113217878165,0.06433592437689373,4.2901831324884165,0.00019998000199980003,0.0008915443117042878,4.3005667282963245,1.7036186148433813e-05,0.0007308823803766796,1.0,1.0
GO_CELLULAR_RESPONSE_TO_DRUG,-0.2942758723816077,-0.31951325263898384,0.025237380257376152,2.253783753571934,0.025997400259974,0.03963363881595492,1.9659733615068913,0.04930168779278289,0.06836256337066178,1.0,1.0
GO_RESPONSE_TO_TOPOLOGICALLY_INCORRECT_PROTEIN,-0.1454506181509808,-0.18386386225348417,0.03841324410250338,2.4379612998478017,0.0143985601439856,0.02348686414157418,2.3755511451541604,0.017522763799244227,0.027578020662945554,1.0,1.0
GO_FC_RECEPTOR_SIGNALING_PATHWAY,0.23006484695145468,0.2841195015142875,-0.054054654562832816,-4.379591724805276,9.999000099990002e-05,0.0007935376675098448,-3.850031166284329,0.00011810279570042295,0.0007508922067543936,1.0,1.0
GO_FC_EPSILON_RECEPTOR_SIGNALING_PATHWAY,0.18662003498463367,0.2593264621480515,-0.07270642716341782,-4.5571246418886595,9.999000099990002e-05,0.0007935376675098448,-4.041167465319721,5.318575936739342e-05,0.0007308823803766796,1.0,1.0
GO_GROWTH,0.018679262085757705,-0.024537386550514007,0.04321664863627171,3.8697053152828502,9.999000099990002e-05,0.0007935376675098448,3.7954207951313594,0.00014739324657698564,0.0008045514288763265,1.0,1.0
GO_REGULATION_OF_GROWTH,0.03800513555382365,-0.023944953219583908,0.06195008877340756,4.727426243822494,9.999000099990002e-05,0.0007935376675098448,4.286914135508082,1.811722809444811e-05,0.0007308823803766796,1.0,1.0
GO_WOUND_HEALING,0.021815966026187586,-0.011772768757914876,0.03358873478410246,4.451406160605837,0.00019998000199980003,0.0008915443117042878,4.027514872531478,5.6369502781796315e-05,0.0007308823803766796,1.0,1.0
GO_GLIOGENESIS,0.17328904771996123,0.12378598783886782,0.04950305988109341,4.396858188546063,9.999000099990002e-05,0.0007935376675098448,3.945599315802025,7.960062939697998e-05,0.0007308823803766796,1.0,1.0
GO_T_CELL_ACTIVATION,-0.2970744046529852,-0.3307288396936645,0.03365443504067933,2.282899642555721,0.025397460253974602,0.03893117537561312,2.512077073036583,0.012002287245716666,0.020226746126441188,1.0,1.0
GO_B_CELL_ACTIVATION,0.22183702882457904,0.27884914749800493,-0.0570121186734259,-4.4690866843365304,0.00019998000199980003,0.0008915443117042878,-3.9319467230137826,8.426074215932312e-05,0.0007308823803766796,1.0,1.0
GO_MACROPHAGE_ACTIVATION,0.011157001785472227,0.0004948350462128545,0.010662166739259373,0.8365373898593348,0.41115888411158885,0.4591684544120438,0.9283763096004765,0.35321240288670175,0.40372285886641396,1.0,1.0
GO_REGULATION_OF_CELL_POPULATION_PROLIFERATION,-0.019123192907304885,-0.05350167340806988,0.034378480500765,4.480826878272703,9.999000099990002e-05,0.0007935376675098448,3.7817682023431174,0.00015571832906885442,0.0008219283501323023,1.0,1.0
GO_LIPOPROTEIN_METABOLIC_PROCESS,0.17714061556773414,0.1276701530315911,0.04947046253614304,3.9171635575336294,0.0004999500049995,0.001562692892721901,3.454105975425302,0.0005521203684682235,0.0017753525641262704,1.0,1.0
GO_LIPOPROTEIN_BIOSYNTHETIC_PROCESS,0.10115120946934321,0.0610958971538015,0.040055312315541707,3.3506875562717293,0.0017998200179982,0.003956775245854589,2.539382258613068,0.011104841664514652,0.019000485967265897,1.0,1.0
GO_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS,-0.08395213375304766,-0.11003271158506434,0.02608057783201667,3.233354723928761,0.0022997700229977,0.004837298225064711,2.4301615163071295,0.015092095568655345,0.024475441943949756,1.0,1.0
GO_CELLULAR_KETONE_METABOLIC_PROCESS,0.2672745162188417,0.20749100689928485,0.05978350931955684,4.230679531225093,0.00039996000399960006,0.0013480579652878086,3.863683759072571,0.00011168980075461322,0.0007308823803766796,1.0,1.0
GO_TISSUE_REGENERATION,0.18225800718931504,0.13641040940433294,0.0458475977849821,3.2902004472869666,0.0011998800119988001,0.0029188385509275163,3.0718333773545177,0.002127484459666346,0.00483872989911919,1.0,1.0
GO_REGULATION_OF_FATTY_ACID_BIOSYNTHETIC_PROCESS,0.2672745162188417,0.20749100689928485,0.05978350931955684,4.230679531225093,0.00039996000399960006,0.0013480579652878086,3.863683759072571,0.00011168980075461322,0.0007308823803766796,1.0,1.0
GO_VASODILATION,0.1491259712923647,0.10880470028379609,0.040321271008568624,3.6269122672280494,0.0010998900109989002,0.0026990721980433537,3.1947067124486983,0.0013997300557430118,0.0034962007419116745,1.0,1.0
GO_REGULATION_OF_PHOSPHORYLATION,0.09562740235418313,0.07916317152013101,0.016464230834052115,2.689343569677669,0.008799120087991202,0.015241819471303646,2.757823743224945,0.005818756303907183,0.011035912379783285,1.0,1.0
GO_NEGATIVE_REGULATION_OF_PHOSPHORYLATION,-0.019556478562309305,-0.049677781453282735,0.03012130289097343,2.5273605435800675,0.014198580141985802,0.023194468874280456,2.443814109095372,0.0145329124875344,0.023915189814045577,1.0,1.0
GO_TAXIS,0.047119062065919426,0.06879754251262363,-0.0216784804467042,-1.6257026517083737,0.11068893110688931,0.14486656597498146,-1.4471748355536838,0.14784796259716457,0.18200425758660854,1.0,1.0
GO_RESPONSE_TO_DRUG,-0.02701735267254491,-0.05742767865048233,0.03041032597793742,3.2958364010525703,0.0017998200179982,0.003956775245854589,2.3892037379424025,0.016884935863602946,0.02691487639796538,1.0,1.0
GO_RESPONSE_TO_HYDROGEN_PEROXIDE,0.23672552517117154,0.16042912844965115,0.07629639672152039,3.5891203065736694,0.00039996000399960006,0.0013480579652878086,2.9899178206250636,0.0027905251222196405,0.005970549926890588,1.0,1.0
GO_NEURON_MATURATION,0.1782271275179604,0.09807109068914446,0.08015603682881595,4.111453716104023,0.00019998000199980003,0.0008915443117042878,3.6452422744606943,0.00026714001520618903,0.001132309382635324,1.0,1.0
GO_HOMEOSTATIC_PROCESS,0.13593521339071718,0.11030657873312313,0.025628634657594046,4.08753264111785,0.00029997000299970003,0.0011417225624376338,3.508716346578271,0.0004502748511104247,0.001540848802423747,1.0,1.0
GO_MUSCLE_CELL_DIFFERENTIATION,-0.0998621052729822,-0.15907715714656556,0.05921505187358336,3.427206743764163,0.000999900009999,0.002542927525429275,3.4268007898488175,0.0006107369391143461,0.001914326708316396,1.0,1.0
GO_FIBRINOLYSIS,0.08099409222967412,0.05457705103633252,0.026417041193341595,2.8834372935658794,0.005099490050994901,0.009369998960695064,3.1127911557192447,0.001853271109205756,0.004384377106133702,1.0,1.0
GO_DEFENSE_RESPONSE_TO_BACTERIUM,0.24641496467304533,0.2913164918958683,-0.04490152722282295,-4.292615024470977,0.00019998000199980003,0.0008915443117042878,-3.809073387919602,0.0001394885553059558,0.0007963657825885946,1.0,1.0
GO_HYDROGEN_PEROXIDE_METABOLIC_PROCESS,0.19256272629120386,0.11755912529615446,0.0750036009950494,4.181130706491481,9.999000099990002e-05,0.0007935376675098448,3.6179370888842097,0.00029696055311371935,0.0012261950514179038,1.0,1.0
GO_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS,0.19256272629120386,0.11755912529615446,0.0750036009950494,4.181130706491481,9.999000099990002e-05,0.0007935376675098448,3.6179370888842097,0.00029696055311371935,0.0012261950514179038,1.0,1.0
GO_EXTRACELLULAR_STRUCTURE_ORGANIZATION,-0.022095291499017778,-0.03354118673894976,0.011445895239931985,1.7809654398924653,0.08149185081491851,0.1098667241709564,2.512077073036583,0.012002287245716666,0.020226746126441188,1.0,1.0
GO_POSITIVE_REGULATION_OF_CATALYTIC_ACTIVITY,0.1433480874629105,0.11023191989947122,0.03311616756343928,4.354355307250808,9.999000099990002e-05,0.0007935376675098448,3.5769793105194827,0.000347587673064289,0.0013552285928882903,1.0,1.0
GO_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,0.11820551811189887,0.0812376284407186,0.03696788967118027,4.386114598123826,0.00019998000199980003,0.0008915443117042878,4.136735614837417,3.522816085170116e-05,0.0007308823803766796,1.0,1.0
GO_RECEPTOR_METABOLIC_PROCESS,-0.12732897610792854,-0.1614025903462281,0.03407361423829955,2.8296952941791886,0.006799320067993201,0.01219301146808396,2.0751941038128296,0.037968548875413274,0.05426156601735307,1.0,1.0
GO_POSITIVE_REGULATION_OF_I_KAPPAB_KINASE_NF_KAPPAB_SIGNALING,-0.29771695799181763,-0.30478749567390884,0.007070537682091205,0.7036101022381575,0.4784521547845215,0.5233508907173798,0.5324511187414497,0.5944135883844215,0.6377265631852038,1.0,1.0
GO_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY,-0.07630145567724486,-0.12694644520079548,0.05064498952355062,4.209476065241494,9.999000099990002e-05,0.0007935376675098448,3.672547460037179,0.0002401445333359206,0.001057959577964154,1.0,1.0
GO_REGULATION_OF_ION_TRANSPORT,0.1896276464443087,0.15192486906742364,0.03770277737688507,3.7890718286438423,0.00039996000399960006,0.0013480579652878086,3.508716346578271,0.0004502748511104247,0.001540848802423747,1.0,1.0
GO_POSITIVE_REGULATION_OF_ION_TRANSPORT,0.234845569688491,0.19456757595996937,0.040277993728521616,3.6728483132729495,0.0004999500049995,0.001562692892721901,3.413148197060575,0.0006421701082942143,0.001958006406488354,1.0,1.0
GO_APOPTOTIC_CELL_CLEARANCE,0.11829721571560484,0.08369986163174811,0.034597354083856724,2.0229746287536066,0.045295470452954706,0.06407791584937587,0.8874185312357495,0.37485361012980334,0.42327062536352167,1.0,1.0
GO_REGULATION_OF_PROTEIN_BINDING,-0.024792226424204193,-0.03732218846702217,0.012529962042817977,1.4014362816181845,0.16968303169683033,0.21430622174802838,0.7508926033533265,0.4527172921677789,0.5030691657753174,1.0,1.0
GO_REGULATION_OF_MAP_KINASE_ACTIVITY,-0.01901354015612062,-0.002171800916367554,-0.016841739239753066,-1.4936471730949794,0.1336866313368663,0.17135777831151594,-1.9250155831421645,0.05422740874735697,0.07463772495484926,1.0,1.0
GO_POSITIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,-0.017511899778542398,0.018091140413422753,-0.035603040191965155,-2.2826417581184404,0.027297270272972702,0.04083642437895248,-2.3755511451541604,0.017522763799244227,0.027578020662945554,1.0,1.0
GO_NEGATIVE_REGULATION_OF_MAP_KINASE_ACTIVITY,-0.011926782276427133,-0.047988934807578355,0.03606215253115122,3.133921958290827,0.0027997200279972004,0.005675519404581281,2.593992629766037,0.009486852057163342,0.016535494473466944,1.0,1.0
